Year,Age,Gender_num,qx,Gender,GDP_Per_Capita,Inflation_Rate,Healthcare_GDP_Pct,PM25_Exposure,Alcohol_Per_Capita,Unemp_Rate
2001,4,1,5.7e-4,Male,3532.52787363242,1.36712030817819,6.00193262,17.3276190793162,18.81,20.3
2002,4,1,7.5e-4,Male,4148.13091485015,0.281506610345575,6.13477659,16.4295435196153,19.51,14.8
2003,4,1,2.7e-4,Male,5507.47434187652,-1.13430854990247,6.17724085,15.5425823302599,20.45,12.9
2004,4,1,2.3e-4,Male,6734.57487061946,1.16410252104671,5.48347187,14.8205310765714,21.16,10.6
2005,4,1,3.7e-4,Male,7857.03148786492,2.65848484065262,5.64637566,14.4171853238712,22.17,8.2
2006,4,1,5.4e-4,Male,9210.10118229413,3.73912004060664,5.85725737,14.2765715251915,23,6
2007,4,1,4.1e-4,Male,12295.1212779366,5.73717382799842,5.75978613,14.2038714091332,23.67,4.3
2008,4,1,1.4e-4,Male,14955.5345462921,10.9258856241655,6.29010201,14.1446134543711,23.49,6.1
2009,4,1,7e-5,Male,11854.3711053096,4.45304456518535,7.34499836,14.0443261395798,22.61,17.4
2010,4,1,2.9e-4,Male,11829.122609457,1.31921362055463,6.9058671,13.8485379434341,23.12,21.5
2011,4,1,7e-5,Male,14261.8433787325,4.13027562645085,6.54017687,12.3194519812497,24.12,18.2
2012,4,1,2.1e-4,Male,14288.1853493139,3.08998277055417,6.30798101,12.373124789345,25.57,15.5
2013,4,1,7e-5,Male,15636.525258604799,1.04747937065344,6.15501022,12.4131714589563,25.61,13.4
2014,4,1,2.6e-4,Male,16446.1647181663,0.103758009433708,6.22244453,12.7577404745041,24.6,12.4
2015,4,1,7e-5,Male,14269.8039878287,-0.884097405500596,6.47396851,11.3028578201847,23.29,10.3
2016,4,1,2e-4,Male,14934.2702840428,0.905525075460342,6.64928818,10.2329418108878,21.4,9.3
2017,4,1,2.7e-4,Male,16800.1510246099,3.72288862303707,6.44472837,9.79993642739852,20.17,8.8
2018,4,1,1.4e-4,Male,19247.2315367967,2.69792779208394,6.46896172,11.0838572805935,19.34,7.1
2019,4,1,7e-5,Male,19608.7943945553,2.33450937988027,6.94472647,10.2465023749528,19.34,7.3
2020,4,1,2e-4,Male,20428.6478157394,1.19989444983569,7.41619062,9.21893860360944,19.82,9.6
2021,4,1,1.3e-4,Male,23870.4594851722,4.68354420903453,7.73210812,9.21893860360944,19.82,7.9
2022,4,1,7e-5,Male,25085.784063499,19.7050461518394,7.24367952,9.21893860360944,19.82,6.6
2023,4,1,1.4e-4,Male,27786.0057829276,9.11731962390475,7.31801939,9.21893860360944,19.82,7.6
2024,4,1,0,Male,29384.0189598663,0.715735835228723,7.59519005,9.21893860360944,19.82,8
2000,5,1,4.8e-4,Male,3300.63634928559,0.981615478857598,6.18559313,18.083013444041,18.81,19
2001,5,1,3e-4,Male,3532.52787363242,1.36712030817819,6.00193262,17.3276190793162,18.81,20.3
2002,5,1,4.2e-4,Male,4148.13091485015,0.281506610345575,6.13477659,16.4295435196153,19.51,14.8
2003,5,1,3.7e-4,Male,5507.47434187652,-1.13430854990247,6.17724085,15.5425823302599,20.45,12.9
2004,5,1,3.3e-4,Male,6734.57487061946,1.16410252104671,5.48347187,14.8205310765714,21.16,10.6
2005,5,1,2.9e-4,Male,7857.03148786492,2.65848484065262,5.64637566,14.4171853238712,22.17,8.2
2006,5,1,3.8e-4,Male,9210.10118229413,3.73912004060664,5.85725737,14.2765715251915,23,6
2007,5,1,5.5e-4,Male,12295.1212779366,5.73717382799842,5.75978613,14.2038714091332,23.67,4.3
2008,5,1,2.8e-4,Male,14955.5345462921,10.9258856241655,6.29010201,14.1446134543711,23.49,6.1
2009,5,1,3.5e-4,Male,11854.3711053096,4.45304456518535,7.34499836,14.0443261395798,22.61,17.4
2010,5,1,2.1e-4,Male,11829.122609457,1.31921362055463,6.9058671,13.8485379434341,23.12,21.5
2011,5,1,2.2e-4,Male,14261.8433787325,4.13027562645085,6.54017687,12.3194519812497,24.12,18.2
2012,5,1,3.6e-4,Male,14288.1853493139,3.08998277055417,6.30798101,12.373124789345,25.57,15.5
2013,5,1,7e-5,Male,15636.525258604799,1.04747937065344,6.15501022,12.4131714589563,25.61,13.4
2014,5,1,2e-4,Male,16446.1647181663,0.103758009433708,6.22244453,12.7577404745041,24.6,12.4
2015,5,1,0,Male,14269.8039878287,-0.884097405500596,6.47396851,11.3028578201847,23.29,10.3
2016,5,1,0,Male,14934.2702840428,0.905525075460342,6.64928818,10.2329418108878,21.4,9.3
2017,5,1,3.4e-4,Male,16800.1510246099,3.72288862303707,6.44472837,9.79993642739852,20.17,8.8
2018,5,1,1.4e-4,Male,19247.2315367967,2.69792779208394,6.46896172,11.0838572805935,19.34,7.1
2019,5,1,7e-5,Male,19608.7943945553,2.33450937988027,6.94472647,10.2465023749528,19.34,7.3
2020,5,1,3.3e-4,Male,20428.6478157394,1.19989444983569,7.41619062,9.21893860360944,19.82,9.6
2021,5,1,1.3e-4,Male,23870.4594851722,4.68354420903453,7.73210812,9.21893860360944,19.82,7.9
2022,5,1,1.3e-4,Male,25085.784063499,19.7050461518394,7.24367952,9.21893860360944,19.82,6.6
2023,5,1,2e-4,Male,27786.0057829276,9.11731962390475,7.31801939,9.21893860360944,19.82,7.6
2024,5,1,0,Male,29384.0189598663,0.715735835228723,7.59519005,9.21893860360944,19.82,8
2000,6,1,3.2e-4,Male,3300.63634928559,0.981615478857598,6.18559313,18.083013444041,18.81,19
2001,6,1,7.3e-4,Male,3532.52787363242,1.36712030817819,6.00193262,17.3276190793162,18.81,20.3
2002,6,1,6.1e-4,Male,4148.13091485015,0.281506610345575,6.13477659,16.4295435196153,19.51,14.8
2003,6,1,1.6e-4,Male,5507.47434187652,-1.13430854990247,6.17724085,15.5425823302599,20.45,12.9
2004,6,1,3.8e-4,Male,6734.57487061946,1.16410252104671,5.48347187,14.8205310765714,21.16,10.6
2005,6,1,6e-4,Male,7857.03148786492,2.65848484065262,5.64637566,14.4171853238712,22.17,8.2
2006,6,1,4.7e-4,Male,9210.10118229413,3.73912004060664,5.85725737,14.2765715251915,23,6
2007,6,1,2.5e-4,Male,12295.1212779366,5.73717382799842,5.75978613,14.2038714091332,23.67,4.3
2008,6,1,4.1e-4,Male,14955.5345462921,10.9258856241655,6.29010201,14.1446134543711,23.49,6.1
2009,6,1,1.4e-4,Male,11854.3711053096,4.45304456518535,7.34499836,14.0443261395798,22.61,17.4
2010,6,1,1.4e-4,Male,11829.122609457,1.31921362055463,6.9058671,13.8485379434341,23.12,21.5
2011,6,1,1.4e-4,Male,14261.8433787325,4.13027562645085,6.54017687,12.3194519812497,24.12,18.2
2012,6,1,1.5e-4,Male,14288.1853493139,3.08998277055417,6.30798101,12.373124789345,25.57,15.5
2013,6,1,7e-5,Male,15636.525258604799,1.04747937065344,6.15501022,12.4131714589563,25.61,13.4
2014,6,1,1.4e-4,Male,16446.1647181663,0.103758009433708,6.22244453,12.7577404745041,24.6,12.4
2015,6,1,7e-5,Male,14269.8039878287,-0.884097405500596,6.47396851,11.3028578201847,23.29,10.3
2016,6,1,1.3e-4,Male,14934.2702840428,0.905525075460342,6.64928818,10.2329418108878,21.4,9.3
2017,6,1,1.3e-4,Male,16800.1510246099,3.72288862303707,6.44472837,9.79993642739852,20.17,8.8
2018,6,1,0,Male,19247.2315367967,2.69792779208394,6.46896172,11.0838572805935,19.34,7.1
2019,6,1,1.4e-4,Male,19608.7943945553,2.33450937988027,6.94472647,10.2465023749528,19.34,7.3
2020,6,1,2.8e-4,Male,20428.6478157394,1.19989444983569,7.41619062,9.21893860360944,19.82,9.6
2021,6,1,7e-5,Male,23870.4594851722,4.68354420903453,7.73210812,9.21893860360944,19.82,7.9
2022,6,1,2.5e-4,Male,25085.784063499,19.7050461518394,7.24367952,9.21893860360944,19.82,6.6
2023,6,1,2.6e-4,Male,27786.0057829276,9.11731962390475,7.31801939,9.21893860360944,19.82,7.6
2024,6,1,7e-5,Male,29384.0189598663,0.715735835228723,7.59519005,9.21893860360944,19.82,8
2000,7,1,5.6e-4,Male,3300.63634928559,0.981615478857598,6.18559313,18.083013444041,18.81,19
2001,7,1,4.1e-4,Male,3532.52787363242,1.36712030817819,6.00193262,17.3276190793162,18.81,20.3
2002,7,1,2.4e-4,Male,4148.13091485015,0.281506610345575,6.13477659,16.4295435196153,19.51,14.8
2003,7,1,1.5e-4,Male,5507.47434187652,-1.13430854990247,6.17724085,15.5425823302599,20.45,12.9
2004,7,1,1.6e-4,Male,6734.57487061946,1.16410252104671,5.48347187,14.8205310765714,21.16,10.6
2005,7,1,3.3e-4,Male,7857.03148786492,2.65848484065262,5.64637566,14.4171853238712,22.17,8.2
2006,7,1,2.8e-4,Male,9210.10118229413,3.73912004060664,5.85725737,14.2765715251915,23,6
2007,7,1,1.2e-4,Male,12295.1212779366,5.73717382799842,5.75978613,14.2038714091332,23.67,4.3
2008,7,1,4.5e-4,Male,14955.5345462921,10.9258856241655,6.29010201,14.1446134543711,23.49,6.1
2009,7,1,3.5e-4,Male,11854.3711053096,4.45304456518535,7.34499836,14.0443261395798,22.61,17.4
2010,7,1,7e-5,Male,11829.122609457,1.31921362055463,6.9058671,13.8485379434341,23.12,21.5
2011,7,1,0,Male,14261.8433787325,4.13027562645085,6.54017687,12.3194519812497,24.12,18.2
2012,7,1,7e-5,Male,14288.1853493139,3.08998277055417,6.30798101,12.373124789345,25.57,15.5
2013,7,1,1.5e-4,Male,15636.525258604799,1.04747937065344,6.15501022,12.4131714589563,25.61,13.4
2014,7,1,5.2e-4,Male,16446.1647181663,0.103758009433708,6.22244453,12.7577404745041,24.6,12.4
2015,7,1,7e-5,Male,14269.8039878287,-0.884097405500596,6.47396851,11.3028578201847,23.29,10.3
2016,7,1,7e-5,Male,14934.2702840428,0.905525075460342,6.64928818,10.2329418108878,21.4,9.3
2017,7,1,2.7e-4,Male,16800.1510246099,3.72288862303707,6.44472837,9.79993642739852,20.17,8.8
2018,7,1,2e-4,Male,19247.2315367967,2.69792779208394,6.46896172,11.0838572805935,19.34,7.1
2019,7,1,1.4e-4,Male,19608.7943945553,2.33450937988027,6.94472647,10.2465023749528,19.34,7.3
2020,7,1,1.4e-4,Male,20428.6478157394,1.19989444983569,7.41619062,9.21893860360944,19.82,9.6
2021,7,1,7e-5,Male,23870.4594851722,4.68354420903453,7.73210812,9.21893860360944,19.82,7.9
2022,7,1,7e-5,Male,25085.784063499,19.7050461518394,7.24367952,9.21893860360944,19.82,6.6
2023,7,1,1.9e-4,Male,27786.0057829276,9.11731962390475,7.31801939,9.21893860360944,19.82,7.6
2024,7,1,6e-5,Male,29384.0189598663,0.715735835228723,7.59519005,9.21893860360944,19.82,8
2000,8,1,1.5e-4,Male,3300.63634928559,0.981615478857598,6.18559313,18.083013444041,18.81,19
2001,8,1,2e-4,Male,3532.52787363242,1.36712030817819,6.00193262,17.3276190793162,18.81,20.3
2002,8,1,2.7e-4,Male,4148.13091485015,0.281506610345575,6.13477659,16.4295435196153,19.51,14.8
2003,8,1,3.4e-4,Male,5507.47434187652,-1.13430854990247,6.17724085,15.5425823302599,20.45,12.9
2004,8,1,5.1e-4,Male,6734.57487061946,1.16410252104671,5.48347187,14.8205310765714,21.16,10.6
2005,8,1,4.2e-4,Male,7857.03148786492,2.65848484065262,5.64637566,14.4171853238712,22.17,8.2
2006,8,1,7.1e-4,Male,9210.10118229413,3.73912004060664,5.85725737,14.2765715251915,23,6
2007,8,1,4.5e-4,Male,12295.1212779366,5.73717382799842,5.75978613,14.2038714091332,23.67,4.3
2008,8,1,4.1e-4,Male,14955.5345462921,10.9258856241655,6.29010201,14.1446134543711,23.49,6.1
2009,8,1,3.2e-4,Male,11854.3711053096,4.45304456518535,7.34499836,14.0443261395798,22.61,17.4
2010,8,1,2.8e-4,Male,11829.122609457,1.31921362055463,6.9058671,13.8485379434341,23.12,21.5
2011,8,1,2.2e-4,Male,14261.8433787325,4.13027562645085,6.54017687,12.3194519812497,24.12,18.2
2012,8,1,2.2e-4,Male,14288.1853493139,3.08998277055417,6.30798101,12.373124789345,25.57,15.5
2013,8,1,7e-5,Male,15636.525258604799,1.04747937065344,6.15501022,12.4131714589563,25.61,13.4
2014,8,1,1.5e-4,Male,16446.1647181663,0.103758009433708,6.22244453,12.7577404745041,24.6,12.4
2015,8,1,1.5e-4,Male,14269.8039878287,-0.884097405500596,6.47396851,11.3028578201847,23.29,10.3
2016,8,1,1.4e-4,Male,14934.2702840428,0.905525075460342,6.64928818,10.2329418108878,21.4,9.3
2017,8,1,2e-4,Male,16800.1510246099,3.72288862303707,6.44472837,9.79993642739852,20.17,8.8
2018,8,1,2e-4,Male,19247.2315367967,2.69792779208394,6.46896172,11.0838572805935,19.34,7.1
2019,8,1,1.4e-4,Male,19608.7943945553,2.33450937988027,6.94472647,10.2465023749528,19.34,7.3
2020,8,1,2.1e-4,Male,20428.6478157394,1.19989444983569,7.41619062,9.21893860360944,19.82,9.6
2021,8,1,2.1e-4,Male,23870.4594851722,4.68354420903453,7.73210812,9.21893860360944,19.82,7.9
2022,8,1,7e-5,Male,25085.784063499,19.7050461518394,7.24367952,9.21893860360944,19.82,6.6
2023,8,1,1.3e-4,Male,27786.0057829276,9.11731962390475,7.31801939,9.21893860360944,19.82,7.6
2024,8,1,6e-5,Male,29384.0189598663,0.715735835228723,7.59519005,9.21893860360944,19.82,8
2000,9,1,2.6e-4,Male,3300.63634928559,0.981615478857598,6.18559313,18.083013444041,18.81,19
2001,9,1,3e-4,Male,3532.52787363242,1.36712030817819,6.00193262,17.3276190793162,18.81,20.3
2002,9,1,2.8e-4,Male,4148.13091485015,0.281506610345575,6.13477659,16.4295435196153,19.51,14.8
2003,9,1,1.8e-4,Male,5507.47434187652,-1.13430854990247,6.17724085,15.5425823302599,20.45,12.9
2004,9,1,2e-4,Male,6734.57487061946,1.16410252104671,5.48347187,14.8205310765714,21.16,10.6
2005,9,1,6.6e-4,Male,7857.03148786492,2.65848484065262,5.64637566,14.4171853238712,22.17,8.2
2006,9,1,3.2e-4,Male,9210.10118229413,3.73912004060664,5.85725737,14.2765715251915,23,6
2007,9,1,1.6e-4,Male,12295.1212779366,5.73717382799842,5.75978613,14.2038714091332,23.67,4.3
2008,9,1,2.8e-4,Male,14955.5345462921,10.9258856241655,6.29010201,14.1446134543711,23.49,6.1
2009,9,1,6e-5,Male,11854.3711053096,4.45304456518535,7.34499836,14.0443261395798,22.61,17.4
2010,9,1,1.3e-4,Male,11829.122609457,1.31921362055463,6.9058671,13.8485379434341,23.12,21.5
2011,9,1,7.1e-4,Male,14261.8433787325,4.13027562645085,6.54017687,12.3194519812497,24.12,18.2
2012,9,1,1.5e-4,Male,14288.1853493139,3.08998277055417,6.30798101,12.373124789345,25.57,15.5
2013,9,1,7e-5,Male,15636.525258604799,1.04747937065344,6.15501022,12.4131714589563,25.61,13.4
2014,9,1,1.5e-4,Male,16446.1647181663,0.103758009433708,6.22244453,12.7577404745041,24.6,12.4
2015,9,1,8e-5,Male,14269.8039878287,-0.884097405500596,6.47396851,11.3028578201847,23.29,10.3
2016,9,1,0,Male,14934.2702840428,0.905525075460342,6.64928818,10.2329418108878,21.4,9.3
2017,9,1,2.2e-4,Male,16800.1510246099,3.72288862303707,6.44472837,9.79993642739852,20.17,8.8
2018,9,1,0,Male,19247.2315367967,2.69792779208394,6.46896172,11.0838572805935,19.34,7.1
2019,9,1,1.3e-4,Male,19608.7943945553,2.33450937988027,6.94472647,10.2465023749528,19.34,7.3
2020,9,1,2.7e-4,Male,20428.6478157394,1.19989444983569,7.41619062,9.21893860360944,19.82,9.6
2021,9,1,2.8e-4,Male,23870.4594851722,4.68354420903453,7.73210812,9.21893860360944,19.82,7.9
2022,9,1,0,Male,25085.784063499,19.7050461518394,7.24367952,9.21893860360944,19.82,6.6
2023,9,1,7e-5,Male,27786.0057829276,9.11731962390475,7.31801939,9.21893860360944,19.82,7.6
2024,9,1,1.9e-4,Male,29384.0189598663,0.715735835228723,7.59519005,9.21893860360944,19.82,8
2000,10,1,3.7e-4,Male,3300.63634928559,0.981615478857598,6.18559313,18.083013444041,18.81,19
2001,10,1,2.6e-4,Male,3532.52787363242,1.36712030817819,6.00193262,17.3276190793162,18.81,20.3
2002,10,1,4.2e-4,Male,4148.13091485015,0.281506610345575,6.13477659,16.4295435196153,19.51,14.8
2003,10,1,2.4e-4,Male,5507.47434187652,-1.13430854990247,6.17724085,15.5425823302599,20.45,12.9
2004,10,1,9e-5,Male,6734.57487061946,1.16410252104671,5.48347187,14.8205310765714,21.16,10.6
2005,10,1,1.5e-4,Male,7857.03148786492,2.65848484065262,5.64637566,14.4171853238712,22.17,8.2
2006,10,1,2.6e-4,Male,9210.10118229413,3.73912004060664,5.85725737,14.2765715251915,23,6
2007,10,1,3.8e-4,Male,12295.1212779366,5.73717382799842,5.75978613,14.2038714091332,23.67,4.3
2008,10,1,1.1e-4,Male,14955.5345462921,10.9258856241655,6.29010201,14.1446134543711,23.49,6.1
2009,10,1,3.4e-4,Male,11854.3711053096,4.45304456518535,7.34499836,14.0443261395798,22.61,17.4
2010,10,1,3.6e-4,Male,11829.122609457,1.31921362055463,6.9058671,13.8485379434341,23.12,21.5
2011,10,1,4e-4,Male,14261.8433787325,4.13027562645085,6.54017687,12.3194519812497,24.12,18.2
2012,10,1,2.9e-4,Male,14288.1853493139,3.08998277055417,6.30798101,12.373124789345,25.57,15.5
2013,10,1,7e-5,Male,15636.525258604799,1.04747937065344,6.15501022,12.4131714589563,25.61,13.4
2014,10,1,1.4e-4,Male,16446.1647181663,0.103758009433708,6.22244453,12.7577404745041,24.6,12.4
2015,10,1,1.5e-4,Male,14269.8039878287,-0.884097405500596,6.47396851,11.3028578201847,23.29,10.3
2016,10,1,8e-5,Male,14934.2702840428,0.905525075460342,6.64928818,10.2329418108878,21.4,9.3
2017,10,1,1.5e-4,Male,16800.1510246099,3.72288862303707,6.44472837,9.79993642739852,20.17,8.8
2018,10,1,1.5e-4,Male,19247.2315367967,2.69792779208394,6.46896172,11.0838572805935,19.34,7.1
2019,10,1,2e-4,Male,19608.7943945553,2.33450937988027,6.94472647,10.2465023749528,19.34,7.3
2020,10,1,0,Male,20428.6478157394,1.19989444983569,7.41619062,9.21893860360944,19.82,9.6
2021,10,1,1.3e-4,Male,23870.4594851722,4.68354420903453,7.73210812,9.21893860360944,19.82,7.9
2022,10,1,7e-5,Male,25085.784063499,19.7050461518394,7.24367952,9.21893860360944,19.82,6.6
2023,10,1,0,Male,27786.0057829276,9.11731962390475,7.31801939,9.21893860360944,19.82,7.6
2024,10,1,1.3e-4,Male,29384.0189598663,0.715735835228723,7.59519005,9.21893860360944,19.82,8
2000,11,1,2.6e-4,Male,3300.63634928559,0.981615478857598,6.18559313,18.083013444041,18.81,19
2001,11,1,5.2e-4,Male,3532.52787363242,1.36712030817819,6.00193262,17.3276190793162,18.81,20.3
2002,11,1,1.9e-4,Male,4148.13091485015,0.281506610345575,6.13477659,16.4295435196153,19.51,14.8
2003,11,1,1.9e-4,Male,5507.47434187652,-1.13430854990247,6.17724085,15.5425823302599,20.45,12.9
2004,11,1,1.6e-4,Male,6734.57487061946,1.16410252104671,5.48347187,14.8205310765714,21.16,10.6
2005,11,1,1.8e-4,Male,7857.03148786492,2.65848484065262,5.64637566,14.4171853238712,22.17,8.2
2006,11,1,3e-4,Male,9210.10118229413,3.73912004060664,5.85725737,14.2765715251915,23,6
2007,11,1,1e-4,Male,12295.1212779366,5.73717382799842,5.75978613,14.2038714091332,23.67,4.3
2008,11,1,1.6e-4,Male,14955.5345462921,10.9258856241655,6.29010201,14.1446134543711,23.49,6.1
2009,11,1,4.4e-4,Male,11854.3711053096,4.45304456518535,7.34499836,14.0443261395798,22.61,17.4
2010,11,1,3.4e-4,Male,11829.122609457,1.31921362055463,6.9058671,13.8485379434341,23.12,21.5
2011,11,1,1.8e-4,Male,14261.8433787325,4.13027562645085,6.54017687,12.3194519812497,24.12,18.2
2012,11,1,7e-5,Male,14288.1853493139,3.08998277055417,6.30798101,12.373124789345,25.57,15.5
2013,11,1,1.4e-4,Male,15636.525258604799,1.04747937065344,6.15501022,12.4131714589563,25.61,13.4
2014,11,1,2.2e-4,Male,16446.1647181663,0.103758009433708,6.22244453,12.7577404745041,24.6,12.4
2015,11,1,7e-5,Male,14269.8039878287,-0.884097405500596,6.47396851,11.3028578201847,23.29,10.3
2016,11,1,2.3e-4,Male,14934.2702840428,0.905525075460342,6.64928818,10.2329418108878,21.4,9.3
2017,11,1,3.8e-4,Male,16800.1510246099,3.72288862303707,6.44472837,9.79993642739852,20.17,8.8
2018,11,1,8e-5,Male,19247.2315367967,2.69792779208394,6.46896172,11.0838572805935,19.34,7.1
2019,11,1,7e-5,Male,19608.7943945553,2.33450937988027,6.94472647,10.2465023749528,19.34,7.3
2020,11,1,7e-5,Male,20428.6478157394,1.19989444983569,7.41619062,9.21893860360944,19.82,9.6
2021,11,1,2.6e-4,Male,23870.4594851722,4.68354420903453,7.73210812,9.21893860360944,19.82,7.9
2022,11,1,7e-5,Male,25085.784063499,19.7050461518394,7.24367952,9.21893860360944,19.82,6.6
2023,11,1,2.7e-4,Male,27786.0057829276,9.11731962390475,7.31801939,9.21893860360944,19.82,7.6
2024,11,1,0,Male,29384.0189598663,0.715735835228723,7.59519005,9.21893860360944,19.82,8
2000,12,1,3.6e-4,Male,3300.63634928559,0.981615478857598,6.18559313,18.083013444041,18.81,19
2001,12,1,2.6e-4,Male,3532.52787363242,1.36712030817819,6.00193262,17.3276190793162,18.81,20.3
2002,12,1,2.3e-4,Male,4148.13091485015,0.281506610345575,6.13477659,16.4295435196153,19.51,14.8
2003,12,1,2.3e-4,Male,5507.47434187652,-1.13430854990247,6.17724085,15.5425823302599,20.45,12.9
2004,12,1,2.3e-4,Male,6734.57487061946,1.16410252104671,5.48347187,14.8205310765714,21.16,10.6
2005,12,1,3.6e-4,Male,7857.03148786492,2.65848484065262,5.64637566,14.4171853238712,22.17,8.2
2006,12,1,2.3e-4,Male,9210.10118229413,3.73912004060664,5.85725737,14.2765715251915,23,6
2007,12,1,3e-4,Male,12295.1212779366,5.73717382799842,5.75978613,14.2038714091332,23.67,4.3
2008,12,1,3.1e-4,Male,14955.5345462921,10.9258856241655,6.29010201,14.1446134543711,23.49,6.1
2009,12,1,2.7e-4,Male,11854.3711053096,4.45304456518535,7.34499836,14.0443261395798,22.61,17.4
2010,12,1,6e-5,Male,11829.122609457,1.31921362055463,6.9058671,13.8485379434341,23.12,21.5
2011,12,1,3.5e-4,Male,14261.8433787325,4.13027562645085,6.54017687,12.3194519812497,24.12,18.2
2012,12,1,3.1e-4,Male,14288.1853493139,3.08998277055417,6.30798101,12.373124789345,25.57,15.5
2013,12,1,3.3e-4,Male,15636.525258604799,1.04747937065344,6.15501022,12.4131714589563,25.61,13.4
2014,12,1,2.9e-4,Male,16446.1647181663,0.103758009433708,6.22244453,12.7577404745041,24.6,12.4
2015,12,1,5.2e-4,Male,14269.8039878287,-0.884097405500596,6.47396851,11.3028578201847,23.29,10.3
2016,12,1,2.9e-4,Male,14934.2702840428,0.905525075460342,6.64928818,10.2329418108878,21.4,9.3
